,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_id,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
542,0.781,128.001,0.805,gaming,-7.225,0.0598,0.818,4,0.0434,74,6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,2024-07-05,0.302,0,1,220000,0.002,modern
543,0.848,135.048,0.721,gaming,-3.371,0.097,0.774,4,0.0266,74,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,2023-11-10,2.11e-06,1,9,129800,0.26,modern
544,0.742,114.071,0.773,gaming,-3.678,0.0754,0.571,4,0.046,74,0HqZX76SFLDz2aW8aiqi7G,Bones,2022-03-11,0.0,0,5,165265,0.0206,modern
546,0.655,163.997,0.475,gaming,-7.342,0.375,0.245,4,0.33,74,7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),2023-10-06,0.0,0,11,247444,0.0306,modern
547,0.895,125.985,0.762,gaming,-4.562,0.204,0.757,4,0.0734,73,63HwAAXuSV2tzIUPoHOwZa,Atmosphere,2023-08-11,0.142,1,8,182857,0.00623,modern
548,0.915,154.964,0.737,gaming,-2.749,0.084,0.304,4,0.0412,73,3K5KXm1uZjiyQk0J7op1xf,9mm,2023-02-23,2.58e-05,1,0,86710,0.00322,modern
549,0.85,106.036,0.815,gaming,-4.704,0.0245,0.694,4,0.113,73,1golLrmqyxDWedF7YUHCOD,edamame,2021-10-08,0.000143,0,4,133707,0.0232,modern
550,0.546,118.051,0.76,gaming,-13.092,0.103,0.113,4,0.0616,73,5NAOhPAZ57eFAXr3qatS6i,Breathe,2024-02-16,0.924,1,11,170847,0.0284,modern
551,0.86,146.441,0.585,gaming,-5.274,0.18,0.607,4,0.116,73,06tNJ27nVxbDwhiQMChWyr,GOOD LOYAL THOTS,2023-03-15,0.000142,1,6,102557,0.0566,modern
552,0.636,75.486,0.654,gaming,-6.904,0.412,0.267,4,0.0845,73,5GCU2LJWPzoP8Q6nexs61z,Let's Go,2023-06-23,0.0,1,8,140107,0.00258,modern
553,0.765,145.988,0.588,gaming,-5.914,0.2,0.492,4,0.0518,73,210JJAa9nJOgNa0YNrsT5g,GODS,2023-10-04,3.23e-05,0,3,220878,0.00685,modern
556,0.819,110.14,0.726,afrobeats,-7.094,0.27,0.636,4,0.106,70,4KZMoDuxwSYP63bhbnMqe3,Stronger,2024-04-12,9.65e-05,1,8,141818,0.477,african
557,0.529,112.014,0.782,afrobeats,-8.626,0.413,0.44,4,0.0592,69,10y7iW3rc8bzGbhAC3mNPA,Are you there?,2024-08-15,1.42e-06,1,0,156429,0.509,african
559,0.841,147.989,0.754,afrobeats,-4.563,0.0903,0.838,4,0.0921,68,7ySC0IjVS1PMEdsZOvsUK2,OZEBA,2024-07-10,0.0,1,2,137684,0.136,african
562,0.705,197.98,0.374,afrobeats,-8.37,0.14,0.718,5,0.145,68,3MldGIMtPcupNBI4Dnxolr,Constantly,2024-08-28,0.0,1,11,193567,0.172,african
564,0.719,113.012,0.897,afrobeats,-7.164,0.0677,0.546,4,0.157,71,6XBIOtdSL47qn201KKNCA0,JUJU (feat. Shallipopi),2024-08-22,0.000531,0,6,157756,0.116,african
565,0.52,95.865,0.578,afrobeats,-8.399,0.124,0.425,4,0.151,68,2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,2024-10-04,3.38e-06,0,11,154579,0.554,african
566,0.651,67.813,0.49,afrobeats,-6.259,0.108,0.567,5,0.138,68,5Wxkvvb6pLky16pwq4gBI3,Dealer,2024-04-16,7.59e-06,1,11,180594,0.714,african
567,0.935,166.008,0.574,j-pop,-2.783,0.367,0.836,4,0.0926,72,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,2023-04-12,1.07e-06,1,1,213234,0.112,anime
568,0.941,101.921,0.577,j-pop,-5.17,0.0891,0.292,4,0.105,72,3khEEPRyBeOUabbmOPJzAG,KICK BACK,2022-10-12,3.36e-06,1,1,193495,0.00207,anime
569,0.794,149.923,0.531,j-pop,-4.363,0.082,0.775,4,0.0964,77,78W4mTLIh4qoLu92W4IQhO,ライラック,2024-04-11,0.0,1,10,288200,0.0176,anime
570,0.898,151.99,0.479,j-pop,-4.809,0.297,0.639,4,0.169,71,12usPU2WnqgCHAW1EK2dfd,青のすみか,2023-07-07,0.0,1,1,196467,0.0134,anime
571,0.822,157.013,0.853,j-pop,-6.836,0.166,0.746,4,0.246,80,0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,2024-01-07,0.00985,0,6,168136,0.0841,anime
572,0.905,141.131,0.545,j-pop,-3.823,0.182,0.735,4,0.0684,73,1nysdCpKAh6yif4JkmoiNy,カーテンコール,2024-07-19,0.0,1,5,243027,0.103,anime
573,0.571,101.955,0.695,j-pop,-6.249,0.118,0.726,4,0.111,70,5eY7692tmgHB9dbmq6wa2M,晴る,2024-01-05,3.58e-06,0,11,270705,0.032,anime
574,0.811,139.959,0.693,j-pop,-5.765,0.106,0.944,4,0.0313,69,47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,2024-04-12,0.0,1,5,153626,0.395,anime
575,0.808,115.063,0.576,j-pop,-4.241,0.127,0.172,4,0.0407,68,2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,2024-01-19,0.0,1,1,123293,0.00615,anime
576,0.951,169.955,0.436,j-pop,-4.748,0.149,0.428,4,0.202,68,2VBLFxCUyFp5BfmsZpxcis,絆ノ奇跡,2023-04-10,0.0,0,7,223320,0.0046,anime
577,0.514,82.05,0.829,j-pop,-5.333,0.231,0.757,4,0.0531,68,3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,2024-01-07,1.45e-06,1,2,226558,0.439,anime
578,0.836,105.173,0.543,metal,-9.11,0.153,0.56,4,0.0353,75,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,1986-03-03,0.431,0,4,515387,0.000647,classic
579,0.908,159.756,0.285,metal,-4.601,0.311,0.669,4,0.0705,71,4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,1983-01-01,0.00909,0,4,252733,0.0318,classic
580,0.704,118.242,0.43,metal,-8.008,0.0933,0.703,4,0.0804,73,7fcfNW0XxTWlwVlftzfDOR,Walk,1992-02-21,0.00221,0,1,315120,0.000155,classic
581,0.934,127.066,0.417,metal,-3.908,0.132,0.287,4,0.119,83,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,2001-09-04,0.0015,0,7,210240,0.000278,classic
582,0.891,92.049,0.283,metal,-8.165,0.159,0.226,4,0.178,68,1pr9TZGOXeJUggIal1Wq3R,Blind,1994-10-11,0.0038,1,2,258267,0.00678,classic
583,0.695,102.178,0.437,metal,-9.447,0.124,0.413,3,0.0617,72,5IX4TbIR5mMHGE4wiWwKW0,One,1988-08-25,0.0857,1,7,447440,0.00111,classic
584,0.763,148.366,0.365,metal,-9.45,0.0865,0.342,4,0.0591,69,7txxAtOMwLLnQTpKeBL6bp,Mother,1988-01-01,0.000457,0,11,204867,0.00726,classic
585,0.908,114.816,0.415,metal,-9.701,0.082,0.437,4,0.0765,71,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,1990-07-20,0.0345,1,2,243533,0.00437,classic
586,0.982,143.772,0.354,metal,-3.026,0.204,0.194,4,0.168,80,61mWefnWQOLf90gepjOCb3,Duality,2004-01-01,0.000294,0,4,252613,0.000237,classic
587,0.828,123.257,0.577,metal,-8.691,0.0581,0.604,4,0.0298,79,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,1991-08-12,0.0114,0,6,331267,0.00213,classic
588,0.916,118.004,0.58,metal,-4.358,0.126,0.683,4,0.0387,75,5anCkDvJ17aznvK5TED5uo,Hail to the King,2013-08-23,0.0259,0,3,305907,0.000297,classic
589,0.898,103.299,0.353,metal,-5.877,0.39,0.525,4,0.052,77,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1998-08-18,0.105,1,2,255733,2.23e-05,classic
590,0.963,125.033,0.59,metal,-6.489,0.0781,0.586,4,0.0676,77,6Nm8h73ycDG2saCnZV8poF,Dragula,1998-01-01,0.000105,0,0,222827,8.75e-05,classic
591,0.949,129.984,0.554,metal,-4.928,0.2,0.233,4,0.0787,70,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,2010-07-23,9.98e-05,1,2,374453,0.000318,classic
592,0.781,71.841,0.443,metal,-4.277,0.166,0.372,4,0.0377,77,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),1997-10-27,0.205,1,1,214760,1.33e-05,classic
593,0.714,107.441,0.567,metal,-8.512,0.186,0.191,3,0.0302,68,55mJleti2WfWEFNFcBduhc,Schism,2001-05-15,0.417,0,9,403533,0.0012,classic
594,0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,4,0.29,76,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",1992-12-15,0.0,0,11,237573,0.00182,modern
595,0.72,103.314,0.916,reggae,-8.548,0.0958,0.761,4,0.1,79,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,1980-06-10,0.00016,1,0,237000,0.36,classic
596,0.661,76.71,0.836,reggae,-6.502,0.449,0.753,4,0.338,68,22AbXxQbMdVqEz7xJjhccG,Welcome To Jamrock,2005-01-01,0.0,0,7,213200,0.0208,classic
597,0.733,95.107,0.883,reggae,-9.153,0.334,0.946,4,0.128,68,1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,1993-01-01,0.00026,0,11,245000,0.161,classic
598,0.463,124.084,0.929,reggae,-8.651,0.0634,0.755,4,0.308,70,7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,1983-05-23,5.3e-06,1,9,255840,0.143,classic
599,0.775,93.431,0.816,hip-hop,-3.323,0.0543,0.527,4,0.234,81,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1999-11-16,0.00031,1,11,270587,0.16,90s
600,0.697,93.941,0.901,hip-hop,-3.439,0.287,0.67,4,0.28,78,7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,1997-03-04,0.0,1,9,229827,0.145,90s
601,0.505,99.935,0.535,hip-hop,-8.926,0.0923,0.495,4,0.245,74,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),1998-08-25,0.0,0,2,320267,0.0393,90s
602,0.63,95.0,0.874,hip-hop,-3.585,0.0582,0.717,4,0.298,74,4AE7Lj39VnSZNOmGH2iZaq,Do For Love,1997-01-01,0.00479,1,1,281600,0.0578,90s
603,0.786,93.857,0.763,hip-hop,-6.472,0.0817,0.504,4,0.229,74,33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",1995-04-25,0.0114,0,10,325507,0.0146,90s
604,0.706,174.039,0.584,hip-hop,-7.899,0.125,0.579,4,0.366,73,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,1995-07-04,0.0,0,10,253533,0.209,90s
605,0.62,94.121,0.9,hip-hop,-6.518,0.0647,0.867,4,0.312,72,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,1998-04-28,0.00156,0,4,236800,0.2,90s
606,0.818,96.063,0.889,hip-hop,-4.639,0.179,0.782,4,0.253,73,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,1994-09-13,0.0,1,9,302760,0.47,90s
608,0.514,181.033,0.512,hip-hop,-11.562,0.126,0.565,4,0.387,72,119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me),1993-11-09,0.00958,0,11,252027,0.555,90s
609,0.611,102.304,0.897,hip-hop,-10.489,0.0894,0.769,4,0.211,70,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,1993-07-20,0.186,1,11,208267,0.0291,90s
610,0.734,97.044,0.918,hip-hop,-2.832,0.191,0.608,4,0.269,70,2vfvGlqCB7oertO5VLE0sz,ATLiens,1996-08-27,8.01e-06,0,11,230693,0.0296,90s
611,0.91,84.099,0.665,hip-hop,-4.682,0.227,0.887,4,0.223,70,0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,1994-04-19,0.0,0,6,293973,0.0394,90s
612,0.735,101.368,0.934,hip-hop,-6.668,0.107,0.768,4,0.251,69,3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,1994-11-22,8.6e-06,1,1,273107,0.031,90s
613,0.54,84.115,0.773,hip-hop,-7.123,0.131,0.322,4,0.103,68,6tDxrq4FxEL2q15y37tXT9,Dear Mama,1995-03-14,0.0,1,6,280000,0.371,90s
614,0.703,94.828,0.813,hip-hop,-5.077,0.237,0.241,4,0.268,68,7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,1995-04-25,1.26e-06,0,11,224533,0.125,90s
615,0.884,104.536,0.845,hip-hop,-4.506,0.203,0.904,4,0.0759,72,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,1997-03-04,2.1e-06,0,6,257400,0.0128,90s
616,0.666,96.662,0.848,hip-hop,-6.547,0.129,0.744,4,0.274,68,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,1990-04-17,0.000699,1,0,251573,0.173,90s
617,0.732,172.329,0.598,hip-hop,-7.013,0.508,0.595,4,0.425,68,0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,1993-02-16,0.0,1,4,262507,0.144,90s
619,0.795,112.067,0.645,rock,-12.095,0.104,0.535,4,0.0527,85,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,1985-02-25,0.00389,1,7,251489,0.347,80s
620,0.802,119.25,0.491,rock,-7.106,0.387,0.472,4,0.0392,72,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',2001-10-16,0.0,1,4,248907,0.25,80s
623,0.942,148.723,0.527,rock,-5.64,0.188,0.495,4,0.0366,82,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,1984-06-04,0.0,0,1,241307,0.0115,80s
624,0.959,122.805,0.541,rock,-2.947,0.344,0.812,4,0.0505,81,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,1986-08-16,2.18e-06,0,0,222707,0.0663,80s
625,0.834,139.13,0.509,rock,-6.205,0.0732,0.774,4,0.0386,80,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,1984-11-05,0.0,1,2,216053,0.0183,80s
627,0.712,113.805,0.671,rock,-7.815,0.103,0.462,4,0.0476,79,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,1982-05-03,0.0,1,2,248440,0.429,80s
629,0.932,122.431,0.631,rock,-4.142,0.0918,0.971,4,0.0354,76,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,1981-08-24,0.137,1,5,213067,0.0429,80s
630,0.835,129.981,0.572,rock,-6.219,0.0702,0.795,4,0.0317,75,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1984-01-04,0.000377,1,0,241600,0.171,80s
632,0.843,117.662,0.529,rock,-6.908,0.0608,0.188,4,0.0616,74,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,1986-01-01,0.000827,0,6,310333,0.0628,80s
633,0.873,106.767,0.389,rock,-4.768,0.273,0.303,4,0.0475,73,69QHm3pustz01CJRwdo20z,Hells Bells,1980-07-25,0.0055,0,4,312293,0.00532,80s
634,0.768,81.909,0.558,rock,-9.997,0.124,0.429,4,0.0343,73,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,1981-10-02,0.0626,1,2,260573,0.121,80s
638,0.478,114.02,0.766,rock,-13.487,0.165,0.965,4,0.0329,73,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,1989-01-01,2.49e-06,1,7,178360,0.0513,80s
640,0.803,150.036,0.253,rock,-3.977,0.309,0.258,4,0.0392,72,0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,1986-08-16,0.0146,1,7,308667,0.129,80s
642,0.811,126.59,0.561,rock,-6.157,0.287,0.635,4,0.0265,71,2RWFncSWZEhSRRifqiDNVV,Run To You,1984-11-05,3.66e-05,1,4,233270,0.00515,80s
643,0.872,129.885,0.797,rock,-6.727,0.284,0.866,4,0.0575,71,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,1982-01-01,0.0,0,9,222427,0.291,80s
646,0.812,127.568,0.691,rock,-7.772,0.299,0.685,4,0.0558,71,39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,1982-05-10,1.16e-06,1,0,220627,0.0433,80s
647,0.93,190.818,0.398,rock,-6.76,0.0874,0.725,4,0.0615,71,1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,1984-01-01,0.121,1,11,408173,0.000854,80s
648,0.942,97.909,0.511,rock,-10.407,0.139,0.498,4,0.0429,71,2gQaQUhDCNGfBVXTvxAmXQ,Shout,1985-02-25,1.87e-05,1,0,393667,0.174,80s
650,0.96,131.707,0.469,rock,-4.809,0.334,0.37,4,0.0629,70,1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],1983-02-01,1.81e-06,0,4,323453,0.141,80s
651,0.96,117.486,0.574,rock,-4.906,0.121,0.978,4,0.032,70,2Y90nL1ohB4sgYELDs7uNx,Glory Days,1984-06-04,0.0,1,9,254733,0.0457,80s
654,0.804,111.457,0.591,rock,-7.299,0.0818,0.658,4,0.0454,69,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,1981-07-27,5.98e-06,1,0,329413,0.327,80s
655,0.427,119.18,0.753,rock,-11.112,0.058,0.295,4,0.0387,69,1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,1987-10-02,0.00065,1,0,255680,0.00787,80s
656,0.506,140.309,0.799,rock,-9.414,0.0365,0.518,4,0.0606,69,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,1980-10-03,0.00107,1,2,242667,0.0453,80s
657,0.737,125.447,0.785,rock,-5.306,0.108,0.971,4,0.0363,69,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,1982-01-01,0.000107,1,9,218960,0.042,80s
658,0.846,107.01,0.659,rock,-5.508,0.203,0.659,4,0.0274,69,2PFIZFcGry0po3ZfRZkzKc,Hysteria,1987-08-03,0.0144,1,7,354636,0.0318,80s
659,0.833,142.663,0.553,rock,-6.667,0.0737,0.773,4,0.0347,69,7HKxTNVlkHsfMLhigmhC0I,Call Me,2004-01-01,0.00246,0,2,212227,0.000646,80s
660,0.858,133.615,0.503,rock,-6.296,0.0803,0.419,5,0.0657,68,5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,1986-11-15,0.00234,1,8,208653,0.00757,80s
661,0.632,140.176,0.531,rock,-5.557,0.364,0.294,4,0.0312,68,43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 Remaster,1988-03-21,1.14e-05,1,6,260173,0.16,80s
662,0.691,119.96,0.823,hip-hop,-7.322,0.1,0.707,4,0.197,74,2fFTn0f94EopgZyfSGQuyK,SPIDER,2024-05-10,1.73e-06,0,9,188818,0.0774,french
663,0.78,134.937,0.724,hip-hop,-5.407,0.139,0.72,5,0.354,70,14DLZ9FaTofhnXBiV38axE,Bolide Noir,2024-08-22,0.0,0,1,170800,0.294,french
664,0.693,87.973,0.702,hip-hop,-4.941,0.0702,0.572,4,0.191,68,6yqwxY8qifBBhyryjZutxk,MAMI WATA,2023-12-01,0.0,0,5,233240,0.139,french
665,0.926,105.969,0.682,k-pop,-2.515,0.19,0.86,4,0.0607,73,0V2passWyAXnON67kfAj7y,ABCD,2024-06-14,0.0,0,3,162840,0.0404,modern
666,0.628,140.053,0.668,k-pop,-4.692,0.0293,0.568,4,0.046,83,6vvPecFTmWxDfEJ6cYT1wa,Rockstar,2024-06-27,0.0,1,8,138213,0.129,modern
667,0.747,120.073,0.745,k-pop,-4.278,0.0738,0.363,4,0.0815,72,2VdSktBqFfkW7y6q5Ik4Z4,Supernova,2024-05-27,1.69e-06,0,11,178880,0.0073,modern
668,0.786,91.992,0.695,k-pop,-2.048,0.109,0.465,4,0.0666,74,5eWcGfUCrVFMoYskyfkEPE,Armageddon,2024-05-27,1.41e-06,1,9,196467,0.0668,modern
669,0.597,170.022,0.77,k-pop,-4.901,0.239,0.875,4,0.223,72,1AtFSBJibfaqfiOByQCwZ5,Small girl (feat. D.O.),2024-06-21,0.0,1,1,189707,0.53,modern
670,0.782,108.038,0.875,k-pop,-3.905,0.113,0.906,4,0.078,78,1SS0WlKhJewviwEDZ6dWj0,SPOT!,2024-04-26,0.0,0,5,167707,0.151,modern
671,0.895,124.994,0.803,k-pop,-2.888,0.154,0.757,4,0.0623,78,38tXZcL1gZRfbqfOG0VMTH,How Sweet,2024-05-24,5.67e-06,1,1,219027,0.0816,modern
672,0.728,140.041,0.774,k-pop,-5.079,0.0473,0.461,4,0.169,78,1njlnn8ZKHI77Pe9szIONR,SHEESH,2024-04-01,0.0,1,2,170357,0.113,modern
673,0.5,101.959,0.871,k-pop,-8.675,0.0672,0.76,4,0.103,75,7GDgpad2BQVuDUzaxHFakc,LIKE THAT,2024-04-01,3.49e-06,0,11,168359,0.32,modern
674,0.774,109.945,0.801,k-pop,-3.604,0.0968,0.383,4,0.157,69,5qrFeNSIrwIc0B6Elp16Dl,Smoothie,2024-03-25,0.0,1,1,188080,0.00871,modern
675,0.872,131.016,0.644,k-pop,-1.54,0.363,0.378,4,0.0417,78,5XWlyfo0kZ8LF7VSyfS4Ew,Drama,2023-11-10,0.0,0,6,214973,0.164,modern
681,0.711,146.921,0.487,pop,-4.22,0.152,0.317,4,0.0322,71,50zAEIE4B1QqhPjRMK2Xmh,Running Wild,2024-11-19,0.0,1,8,151647,0.000175,global
682,0.413,94.938,0.494,pop,-10.432,0.193,0.273,4,0.0254,93,2262bWmqomIaJXwCRHr13j,Sailor Song,2024-07-26,6.72e-05,1,11,211979,0.682,global
683,0.907,112.964,0.674,pop,-4.086,0.297,0.721,4,0.064,93,5G2f63n7IPVPPjfNIGih7Q,Taste,2024-08-23,0.0,1,3,157280,0.101,global
686,0.776,103.963,0.699,pop,-5.282,0.205,0.708,4,0.0293,88,2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,5.36e-06,1,0,175459,0.131,global
690,0.627,150.273,0.336,pop,-7.463,0.0708,0.35,4,0.0384,87,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,1994-10-28,0.0,1,7,241107,0.164,global
691,0.598,107.732,0.733,pop,-8.228,0.156,0.935,4,0.0278,72,06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,2023-07-07,3.71e-06,1,2,265960,0.212,global
692,0.471,105.029,0.472,pop,-5.692,0.14,0.219,3,0.0603,89,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,2024-04-05,0.0,1,10,180304,0.151,global
694,0.872,184.115,0.466,pop,-3.344,0.121,0.806,4,0.0336,79,1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,2024-11-15,0.0,1,7,190428,0.0156,global
695,0.586,107.015,0.675,pop,-6.086,0.104,0.621,4,0.0531,87,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,2024-08-23,0.0,1,9,186365,0.257,global
697,0.369,174.097,0.448,pop,-9.514,0.638,0.0998,3,0.0452,88,3hRV0jL3vUpRrcy398teAU,The Night We Met,2015-04-06,0.272,1,9,208212,0.968,global
699,0.807,124.053,0.612,pop,-2.81,0.101,0.398,4,0.0336,90,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,2013-04-22,0.0177,1,10,240400,0.0495,global
700,0.417,67.528,0.464,pop,-9.345,0.0974,0.479,4,0.0256,90,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,2013-09-09,0.022,0,0,183956,0.136,global
702,0.559,78.558,0.558,pop,-9.222,0.109,0.62,4,0.0959,90,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),2017-07-21,7.49e-06,1,6,180387,0.371,global
703,0.661,173.372,0.429,pop,-7.227,0.234,0.285,4,0.0281,89,3AJwUDP919kvQ9QcozQPxg,Yellow,2000-07-10,0.000121,1,11,266773,0.00239,global
705,0.56,134.066,0.853,pop,-4.961,0.0944,0.86,4,0.0406,88,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,0.0,1,1,206693,0.013,global
706,0.698,143.994,0.726,pop,-4.165,0.309,0.867,4,0.0431,89,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,0.0,1,5,233478,0.049,global
707,0.727,94.99,0.739,pop,-5.968,0.104,0.676,4,0.0426,90,1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,2024-08-23,0.0,0,11,171870,0.0678,global
708,0.555,96.063,0.392,pop,-6.707,0.13,0.191,3,0.039,87,6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),2024-10-28,0.000253,0,4,278015,0.287,global
709,0.52,120.001,0.672,pop,-7.747,0.115,0.37,4,0.0353,89,5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,0.0,1,8,226600,0.859,global
710,0.47,67.086,0.598,pop,-8.744,0.505,0.879,4,0.0496,83,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,1964-10-19,0.0,1,8,126267,0.617,global
711,0.64,84.828,0.264,pop,-6.221,0.151,0.19,4,0.0442,89,7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",2023-06-23,2.31e-06,1,8,244685,0.0393,global
712,0.841,109.021,0.635,pop,-5.379,0.0622,0.424,4,0.0422,85,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,0.0,1,5,220734,0.0134,global
713,0.706,80.969,0.722,pop,-4.857,0.067,0.599,4,0.0292,84,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),2024-05-31,0.0,1,9,171292,0.072,global
714,0.757,142.579,0.482,pop,-4.586,0.143,0.12,4,0.0355,88,1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,2023-11-10,0.0016,1,6,86984,0.0137,global
715,0.715,155.925,0.315,pop,-8.072,0.0942,0.497,3,0.0362,87,6Qyc6fS4DsZjB2mRW9DsQs,Iris,1998-01-01,7.97e-06,0,11,289533,0.00125,global
716,0.864,105.143,0.556,pop,-5.87,0.209,0.4,4,0.0584,88,60a0Rd6pjrkxjPbaKzXjfq,In the End,2000-01-01,0.0,0,3,216880,0.00958,global
717,0.643,117.025,0.74,pop,-5.446,0.0407,0.96,4,0.0413,84,19XpFsce28aByvCC4g89tJ,Too Sweet,2024-08-19,0.00229,1,10,251424,0.041,global
718,0.725,130.504,0.633,pop,-4.257,0.205,0.64,4,0.0427,87,21B4gaTWnTkuSh77iWEXdS,Juno,2024-08-23,0.0,1,5,223192,0.0461,global
719,0.731,101.654,0.483,pop,-6.696,0.151,0.484,4,0.0381,85,2uXlHCUbq9OMUwx3hrk06o,Riptide,2014-08-05,0.0,1,1,204280,0.436,global
720,0.928,127.939,0.571,pop,-3.725,0.297,0.488,4,0.0453,78,2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,2024-11-15,0.0,0,4,167012,0.00932,global
723,0.621,191.868,0.525,pop,-7.364,0.291,0.592,4,0.117,82,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,2014-11-24,0.0,1,7,204093,0.0489,global
724,0.424,119.705,0.754,pop,-8.463,0.0652,0.806,4,0.0363,80,7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,1957-12-02,0.0,1,2,130973,0.643,global
